model_name,point_index,precision,recall,threshold
ao1_logistic_regression_baseline,4175,0.9762804366078925,0.29509548886491976,0.842496251091246
ao1_logistic_regression_baseline,4176,0.9762854144805876,0.295158936615697,0.8422811827143138
ao1_logistic_regression_baseline,4177,0.9762903902643726,0.2952223843664742,0.8422437168691248
ao1_logistic_regression_baseline,4178,0.9760855884203902,0.2952223843664742,0.8422378670400661
ao1_logistic_regression_baseline,4179,0.9760906040268457,0.29528583211725146,0.8421472864470878
ao1_logistic_regression_baseline,4180,0.9756813417190776,0.29528583211725146,0.8420700915118112
ao1_logistic_regression_baseline,4181,0.9756864389016977,0.29534927986802867,0.8419780266259377
ao1_logistic_regression_baseline,4182,0.9756966268594176,0.29547617536958315,0.84194905945359
ao1_logistic_regression_baseline,4183,0.9752879581151832,0.29547617536958315,0.8418666219913752
ao1_logistic_regression_baseline,4184,0.9752931323283082,0.29553962312036036,0.8418407640880783
ao1_logistic_regression_baseline,4185,0.9752983043751309,0.29560307087113763,0.8417647728415117
ao1_logistic_regression_baseline,4186,0.9753086419753086,0.2957299663726921,0.8417369686108173
ao1_logistic_regression_baseline,4187,0.9753138075313807,0.2957934141234693,0.8415857713025372
ao1_logistic_regression_baseline,4188,0.9753189709265844,0.29585686187424654,0.8415850383516658
ao1_logistic_regression_baseline,4189,0.9753241321622752,0.2959203096250238,0.8414143742890333
ao1_logistic_regression_baseline,4190,0.9753292912398076,0.295983757375801,0.8411936030586591
ao1_logistic_regression_baseline,4191,0.9751254180602007,0.295983757375801,0.8406344074565286
ao1_logistic_regression_baseline,4192,0.9751306165099268,0.2960472051265783,0.8405804418015815
ao1_logistic_regression_baseline,4193,0.9749268700376097,0.2960472051265783,0.8404849399569678
ao1_logistic_regression_baseline,4194,0.9747232086902027,0.2960472051265783,0.8404729332599288
ao1_logistic_regression_baseline,4195,0.9745196324143692,0.2960472051265783,0.8404109608580844
ao1_logistic_regression_baseline,4196,0.9745249530173313,0.2961106528773555,0.8402852893642646
ao1_logistic_regression_baseline,4197,0.974321503131524,0.2961106528773555,0.8402554035972656
ao1_logistic_regression_baseline,4198,0.9741181381757462,0.2961106528773555,0.840227176961538
ao1_logistic_regression_baseline,4199,0.9741235392320534,0.2961741006281327,0.8402218428224657
ao1_logistic_regression_baseline,4200,0.9741289380346339,0.29623754837891,0.8400771028135505
ao1_logistic_regression_baseline,4201,0.9741397288842545,0.29636444388046446,0.839959673680933
ao1_logistic_regression_baseline,4202,0.9741451209341118,0.29642789163124167,0.8399081205010557
ao1_logistic_regression_baseline,4203,0.9741505107358766,0.2964913393820189,0.8398607112587644
ao1_logistic_regression_baseline,4204,0.9741558982909546,0.29655478713279615,0.8397289065282402
ao1_logistic_regression_baseline,4205,0.9741612836007502,0.29661823488357336,0.8397062786332236
ao1_logistic_regression_baseline,4206,0.9741666666666666,0.29668168263435063,0.8394699456219321
ao1_logistic_regression_baseline,4207,0.9741720474901062,0.29674513038512784,0.8394685373113058
ao1_logistic_regression_baseline,4208,0.9741774260724698,0.29680857813590505,0.8393537603612777
ao1_logistic_regression_baseline,4209,0.9741828024151572,0.2968720258866823,0.8391693320769982
ao1_logistic_regression_baseline,4210,0.974188176519567,0.29693547363745953,0.8390952115650198
ao1_logistic_regression_baseline,4211,0.9739854318418314,0.29693547363745953,0.8388649315050251
ao1_logistic_regression_baseline,4212,0.9735801955481589,0.29693547363745953,0.8388583416772061
ao1_logistic_regression_baseline,4213,0.973585690515807,0.2969989213882368,0.8387137756239373
ao1_logistic_regression_baseline,4214,0.9735911831981701,0.297062369139014,0.838549530824049
ao1_logistic_regression_baseline,4215,0.9735966735966736,0.2971258168897913,0.8384034737009023
ao1_logistic_regression_baseline,4216,0.9736021617127416,0.2971892646405685,0.8380973565137182
ao1_logistic_regression_baseline,4217,0.9736076475477972,0.2972527123913457,0.8379605702353737
ao1_logistic_regression_baseline,4218,0.973613131103262,0.297316160142123,0.8378530234061086
ao1_logistic_regression_baseline,4219,0.9734108849189863,0.297316160142123,0.8377692773540155
ao1_logistic_regression_baseline,4220,0.9734164070612669,0.2973796078929002,0.8375596721597737
ao1_logistic_regression_baseline,4221,0.973421926910299,0.29744305564367746,0.837472813676642
ao1_logistic_regression_baseline,4222,0.973427444467511,0.29750650339445467,0.8374254624749268
ao1_logistic_regression_baseline,4223,0.9734329597343296,0.2975699511452319,0.837404987650048
ao1_logistic_regression_baseline,4224,0.973438472712181,0.29763339889600915,0.8372683868170665
ao1_logistic_regression_baseline,4225,0.9732365145228216,0.29763339889600915,0.837081776483274
ao1_logistic_regression_baseline,4226,0.9732420659614188,0.29769684664678636,0.8370188631122498
ao1_logistic_regression_baseline,4227,0.9732476150974699,0.29776029439756363,0.8369690148232468
ao1_logistic_regression_baseline,4228,0.9732531619324072,0.29782374214834084,0.8369292016545702
ao1_logistic_regression_baseline,4229,0.9732587064676617,0.29788718989911805,0.8368504840973701
ao1_logistic_regression_baseline,4230,0.9732642487046632,0.2979506376498953,0.8367448685558511
ao1_logistic_regression_baseline,4231,0.9732808616404308,0.298140980902227,0.8367166834493263
ao1_logistic_regression_baseline,4232,0.9732919254658385,0.2982678764037815,0.8367141526920227
ao1_logistic_regression_baseline,4233,0.9733029801324503,0.298394771905336,0.836507890460202
ao1_logistic_regression_baseline,4234,0.9733140256516343,0.2985216674068904,0.8364531680822237
ao1_logistic_regression_baseline,4235,0.9733195449844881,0.29858511515766767,0.8362561741304714
ao1_logistic_regression_baseline,4236,0.973330576803804,0.29871201065922215,0.8362348913652006
ao1_logistic_regression_baseline,4237,0.9733360892930963,0.29877545840999936,0.8358386545745881
ao1_logistic_regression_baseline,4238,0.9733471074380166,0.29890235391155384,0.8356606007694789
ao1_logistic_regression_baseline,4239,0.9733526130964677,0.29896580166233105,0.8354715716594128
ao1_logistic_regression_baseline,4240,0.9733581164807931,0.2990292494131083,0.8353651375723459
ao1_logistic_regression_baseline,4241,0.9733636175924014,0.29909269716388553,0.8352530689125832
ao1_logistic_regression_baseline,4242,0.9733691164327003,0.2991561449146628,0.8350472855352562
ao1_logistic_regression_baseline,4243,0.973374613003096,0.29921959266544,0.8348726858872463
ao1_logistic_regression_baseline,4244,0.9731737515476682,0.29921959266544,0.8345521549747922
ao1_logistic_regression_baseline,4245,0.972972972972973,0.29921959266544,0.8345387550869368
ao1_logistic_regression_baseline,4246,0.9729785478547854,0.2992830404162172,0.834485705382696
ao1_logistic_regression_baseline,4247,0.9729841204372035,0.2993464881669945,0.8344265490066037
ao1_logistic_regression_baseline,4248,0.9729896907216495,0.2994099359177717,0.8342874645485745
ao1_logistic_regression_baseline,4249,0.9730008244023083,0.2995368314193262,0.834214868802563
ao1_logistic_regression_baseline,4250,0.97300638780136,0.2996002791701034,0.8341766901201111
ao1_logistic_regression_baseline,4251,0.973011948908117,0.29966372692088067,0.8341759642391768
ao1_logistic_regression_baseline,4252,0.9730175077239959,0.2997271746716579,0.8340073798534618
ao1_logistic_regression_baseline,4253,0.9730230642504119,0.29979062242243515,0.8339771857055891
ao1_logistic_regression_baseline,4254,0.9730286184887791,0.29985407017321236,0.8339449040841123
ao1_logistic_regression_baseline,4255,0.9730341704405105,0.2999175179239896,0.8338226718511391
ao1_logistic_regression_baseline,4256,0.9730397201070179,0.29998096567476684,0.8338165972874437
ao1_logistic_regression_baseline,4257,0.973045267489712,0.30004441342554405,0.8337791084867752
ao1_logistic_regression_baseline,4258,0.973050812590002,0.3001078611763213,0.833746902124941
ao1_logistic_regression_baseline,4259,0.9730563554092966,0.30017130892709853,0.8335166998280777
ao1_logistic_regression_baseline,4260,0.9730618959490027,0.30023475667787575,0.8334471369253212
ao1_logistic_regression_baseline,4261,0.9730674342105263,0.300298204428653,0.8334144681452219
ao1_logistic_regression_baseline,4262,0.9730729701952724,0.3003616521794302,0.8333896973389625
ao1_logistic_regression_baseline,4263,0.9730785039046445,0.3004250999302075,0.8328807800995166
ao1_logistic_regression_baseline,4264,0.9730895645028759,0.3005519954317619,0.8327696758288218
ao1_logistic_regression_baseline,4265,0.9728897104128158,0.3005519954317619,0.8327150661083724
ao1_logistic_regression_baseline,4266,0.9728952772073922,0.3006154431825392,0.8326512777887948
ao1_logistic_regression_baseline,4267,0.9729064039408867,0.30074233868409367,0.8325912330111067
ao1_logistic_regression_baseline,4268,0.9729119638826185,0.3008057864348709,0.8325550950736389
ao1_logistic_regression_baseline,4269,0.9729175215428806,0.3008692341856481,0.8325398379078328
ao1_logistic_regression_baseline,4270,0.9729230769230769,0.30093268193642536,0.8324291982336717
ao1_logistic_regression_baseline,4271,0.9729286300246104,0.3009961296872026,0.8322511180047
ao1_logistic_regression_baseline,4272,0.9729341808488825,0.30105957743797984,0.8322380430690206
ao1_logistic_regression_baseline,4273,0.972939729397294,0.30112302518875705,0.8320446815918399
ao1_logistic_regression_baseline,4274,0.9729452756712441,0.30118647293953427,0.8320067317694986
ao1_logistic_regression_baseline,4275,0.9729508196721312,0.30124992069031153,0.8319918576337757
ao1_logistic_regression_baseline,4276,0.9727514853513625,0.30124992069031153,0.8318910968740321
ao1_logistic_regression_baseline,4277,0.9727570667759116,0.30131336844108875,0.8317010039864681
ao1_logistic_regression_baseline,4278,0.9725578537784149,0.30131336844108875,0.8316958925436913
ao1_logistic_regression_baseline,4279,0.9725634725634725,0.301376816191866,0.831490588702261
ao1_logistic_regression_baseline,4280,0.9725747032337291,0.3015037116934205,0.831434623839341
ao1_logistic_regression_baseline,4281,0.9725803151217516,0.3015671594441977,0.8310755139510476
ao1_logistic_regression_baseline,4282,0.9725859247135843,0.3016306071949749,0.8310520874417825
ao1_logistic_regression_baseline,4283,0.9723869912047454,0.3016306071949749,0.8310518988124354
ao1_logistic_regression_baseline,4284,0.9721881390593047,0.3016306071949749,0.8308649916660784
ao1_logistic_regression_baseline,4285,0.97219382539358,0.3016940549457522,0.8303828447194548
ao1_logistic_regression_baseline,4286,0.9721995094031071,0.3017575026965294,0.8302492451096488
ao1_logistic_regression_baseline,4287,0.9722051910893112,0.30182095044730667,0.830240329355347
ao1_logistic_regression_baseline,4288,0.9718079673135853,0.30182095044730667,0.8302077285263382
ao1_logistic_regression_baseline,4289,0.971609477124183,0.30182095044730667,0.8300337697950587
ao1_logistic_regression_baseline,4290,0.9716152746579538,0.3018843981980839,0.8300060432203625
ao1_logistic_regression_baseline,4291,0.9714169048591261,0.3018843981980839,0.8299823290843714
ao1_logistic_regression_baseline,4292,0.9714344011426239,0.3020747414504156,0.8296244574035911
ao1_logistic_regression_baseline,4293,0.9714402284781721,0.30213818920119284,0.829564545976671
ao1_logistic_regression_baseline,4294,0.9714460534366715,0.30220163695197005,0.8295518839966294
ao1_logistic_regression_baseline,4295,0.9714518760195758,0.30226508470274727,0.8294748960028653
ao1_logistic_regression_baseline,4296,0.9714576962283384,0.30232853245352453,0.8292110259676844
ao1_logistic_regression_baseline,4297,0.9714635140644109,0.30239198020430175,0.8288328495121674
ao1_logistic_regression_baseline,4298,0.9714693295292439,0.302455427955079,0.8287176291695362
ao1_logistic_regression_baseline,4299,0.9712713936430318,0.302455427955079,0.8286581134193275
ao1_logistic_regression_baseline,4300,0.9712772458749236,0.3025188757058562,0.8285687025256125
ao1_logistic_regression_baseline,4301,0.9710794297352342,0.3025188757058562,0.8283692067172934
ao1_logistic_regression_baseline,4302,0.9710853186723681,0.30258232345663344,0.8281886437303553
ao1_logistic_regression_baseline,4303,0.971097089354773,0.3027092189581879,0.8280390142040911
ao1_logistic_regression_baseline,4304,0.9711029711029711,0.3027726667089652,0.8280262623843084
ao1_logistic_regression_baseline,4305,0.9711147274206672,0.3028995622105196,0.8279251898886703
ao1_logistic_regression_baseline,4306,0.9711323439723522,0.30308990546285136,0.8276695095686318
ao1_logistic_regression_baseline,4307,0.9711382113821139,0.3031533532136286,0.8275783781095241
ao1_logistic_regression_baseline,4308,0.9709408656777078,0.3031533532136286,0.8275729787655641
ao1_logistic_regression_baseline,4309,0.9709526711354864,0.30328024871518305,0.8274565515267616
ao1_logistic_regression_baseline,4310,0.9709644670050761,0.30340714421673753,0.8273713960035188
ao1_logistic_regression_baseline,4311,0.9709703613479497,0.30347059196751475,0.8271336886230723
ao1_logistic_regression_baseline,4312,0.9709762532981531,0.30353403971829196,0.8270407561564709
ao1_logistic_regression_baseline,4313,0.9709821428571429,0.3035974874690692,0.8270323602276046
ao1_logistic_regression_baseline,4314,0.9709939148073022,0.3037243829706237,0.8269187514041798
ao1_logistic_regression_baseline,4315,0.9707969985804097,0.3037243829706237,0.826866367352683
ao1_logistic_regression_baseline,4316,0.9706001622060016,0.3037243829706237,0.8268247007682308
ao1_logistic_regression_baseline,4317,0.9706061220352726,0.3037878307214009,0.82649727883659
ao1_logistic_regression_baseline,4318,0.9706120794487232,0.3038512784721782,0.8263383504309467
ao1_logistic_regression_baseline,4319,0.9706239870340356,0.3039781739737326,0.8262878400223097
ao1_logistic_regression_baseline,4320,0.9706299372088313,0.3040416217245099,0.826055132141694
ao1_logistic_regression_baseline,4321,0.9706358849736736,0.3041050694752871,0.8254980543874714
ao1_logistic_regression_baseline,4322,0.9706418303300263,0.30416851722606436,0.8254674496056484
ao1_logistic_regression_baseline,4323,0.9706477732793523,0.3042319649768416,0.8253781057868623
ao1_logistic_regression_baseline,4324,0.9704513256425825,0.3042319649768416,0.8253652573710731
ao1_logistic_regression_baseline,4325,0.9704573047349251,0.3042954127276188,0.8253317554608384
ao1_logistic_regression_baseline,4326,0.9704632814080518,0.30435886047839605,0.8252979153278718
ao1_logistic_regression_baseline,4327,0.9704692556634305,0.30442230822917327,0.8252082436505618
ao1_logistic_regression_baseline,4328,0.9704811969268096,0.30454920373072775,0.8249210692711438
ao1_logistic_regression_baseline,4329,0.97048716393774,0.30461265148150496,0.8248598899624529
ao1_logistic_regression_baseline,4330,0.9704990907253991,0.30473954698305944,0.8247481654048965
ao1_logistic_regression_baseline,4331,0.9705050505050505,0.3048029947338367,0.8247374233786718
ao1_logistic_regression_baseline,4332,0.970113085621971,0.3048029947338367,0.8246507612619782
ao1_logistic_regression_baseline,4333,0.970119119725419,0.3048664424846139,0.8246058767589753
ao1_logistic_regression_baseline,4334,0.9701251513928139,0.30492989023539113,0.8245929242837452
ao1_logistic_regression_baseline,4335,0.970137207425343,0.3050567857369456,0.8243343446430058
ao1_logistic_regression_baseline,4336,0.9701432317934234,0.3051202334877229,0.8241755489428724
ao1_logistic_regression_baseline,4337,0.9701552732405727,0.3052471289892773,0.8241368068527464
ao1_logistic_regression_baseline,4338,0.970167304978835,0.3053740244908318,0.8241122413062122
ao1_logistic_regression_baseline,4339,0.9701733172108021,0.30543747224160905,0.824101651630778
ao1_logistic_regression_baseline,4340,0.9701793270199476,0.30550091999238627,0.8239332135273106
ao1_logistic_regression_baseline,4341,0.9701853344077357,0.3055643677431635,0.8238719395035567
ao1_logistic_regression_baseline,4342,0.9701913393756294,0.30562781549394075,0.8237852714229497
ao1_logistic_regression_baseline,4343,0.9701973419250907,0.30569126324471796,0.8235613323579803
ao1_logistic_regression_baseline,4344,0.9702033420575801,0.3057547109954952,0.8235532271130153
ao1_logistic_regression_baseline,4345,0.9702093397745571,0.30581815874627244,0.823393929061385
ao1_logistic_regression_baseline,4346,0.9702153350774804,0.3058816064970497,0.8233110347155496
ao1_logistic_regression_baseline,4347,0.9702213279678068,0.3059450542478269,0.8232754798564971
ao1_logistic_regression_baseline,4348,0.9702273184469925,0.30600850199860413,0.8232641493900532
ao1_logistic_regression_baseline,4349,0.9702333065164923,0.3060719497493814,0.8230319527840722
ao1_logistic_regression_baseline,4350,0.97023929217776,0.3061353975001586,0.8229340092551939
ao1_logistic_regression_baseline,4351,0.9698492462311558,0.3061353975001586,0.8228699696871271
ao1_logistic_regression_baseline,4352,0.9698613622664256,0.3062622930017131,0.822818621236343
ao1_logistic_regression_baseline,4353,0.969867416633186,0.3063257407524903,0.8226985671675874
ao1_logistic_regression_baseline,4354,0.9698734685679855,0.3063891885032676,0.8223419296570958
ao1_logistic_regression_baseline,4355,0.9698795180722891,0.3064526362540448,0.8222813587453079
ao1_logistic_regression_baseline,4356,0.9698855651475607,0.30651608400482205,0.8222684943538487
ao1_logistic_regression_baseline,4357,0.9698916097952629,0.30657953175559927,0.8222472079748621
ao1_logistic_regression_baseline,4358,0.9698976520168573,0.3066429795063765,0.8221485820813912
ao1_logistic_regression_baseline,4359,0.9699097291875627,0.30676987500793096,0.8221326594258318
ao1_logistic_regression_baseline,4360,0.9697152025671881,0.30676987500793096,0.8220825894000162
ao1_logistic_regression_baseline,4361,0.9697212753158211,0.3068333227587082,0.8220651526359416
ao1_logistic_regression_baseline,4362,0.9695268644747393,0.3068333227587082,0.8220341152764108
ao1_logistic_regression_baseline,4363,0.9695390781563126,0.30696021826026265,0.8220244126942476
ao1_logistic_regression_baseline,4364,0.9693448206772189,0.30696021826026265,0.8219891329625612
ao1_logistic_regression_baseline,4365,0.9693570999399159,0.30708711376181713,0.8219547884916119
ao1_logistic_regression_baseline,4366,0.9693632358830597,0.3071505615125944,0.82169147048467
ao1_logistic_regression_baseline,4367,0.9693693693693693,0.3072140092633716,0.8216795753222924
ao1_logistic_regression_baseline,4368,0.9693755004003203,0.3072774570141488,0.8214628703367053
ao1_logistic_regression_baseline,4369,0.9693816289773864,0.3073409047649261,0.8214114666555545
ao1_logistic_regression_baseline,4370,0.9693877551020408,0.3074043525157033,0.8213440903151897
ao1_logistic_regression_baseline,4371,0.9693938787757551,0.3074678002664806,0.8213297199682502
ao1_logistic_regression_baseline,4372,0.9694,0.3075312480172578,0.821308180153773
ao1_logistic_regression_baseline,4373,0.9694061187762447,0.307594695768035,0.8212753501071496
ao1_logistic_regression_baseline,4374,0.9694122351059576,0.30765814351881227,0.8208940412272011
ao1_logistic_regression_baseline,4375,0.9694183489906056,0.3077215912695895,0.8208372256331555
ao1_logistic_regression_baseline,4376,0.9694244604316546,0.30778503902036675,0.8207995668911486
ao1_logistic_regression_baseline,4377,0.9694305694305694,0.30784848677114396,0.8207523950362673
ao1_logistic_regression_baseline,4378,0.9694366759888134,0.30791193452192117,0.8206804116559232
ao1_logistic_regression_baseline,4379,0.969442780107849,0.30797538227269844,0.8206156865341498
ao1_logistic_regression_baseline,4380,0.9694488817891374,0.30803883002347565,0.8204880372582566
ao1_logistic_regression_baseline,4381,0.9694549810341385,0.3081022777742529,0.8204827484229865
ao1_logistic_regression_baseline,4382,0.9694610778443113,0.30816572552503013,0.8203972367486766
ao1_logistic_regression_baseline,4383,0.9692676112552385,0.30816572552503013,0.8202306346034649
ao1_logistic_regression_baseline,4384,0.9688809096349491,0.30816572552503013,0.8201608561018972
ao1_logistic_regression_baseline,4385,0.96888711607499,0.3082291732758074,0.8201476160766742
ao1_logistic_regression_baseline,4386,0.9688933200398804,0.3082926210265846,0.8201337038030374
ao1_logistic_regression_baseline,4387,0.9688995215311005,0.3083560687773618,0.8201083677924618
ao1_logistic_regression_baseline,4388,0.9689057205501296,0.3084195165281391,0.8198651438236637
ao1_logistic_regression_baseline,4389,0.9689119170984456,0.3084829642789163,0.8195211604963445
ao1_logistic_regression_baseline,4390,0.9689181111775254,0.3085464120296936,0.8193428538904804
ao1_logistic_regression_baseline,4391,0.9689243027888447,0.3086098597804708,0.8190644920712535
ao1_logistic_regression_baseline,4392,0.9685384309040223,0.3086098597804708,0.8187792283792656
ao1_logistic_regression_baseline,4393,0.9685446944057337,0.308673307531248,0.8185985062535859
ao1_logistic_regression_baseline,4394,0.9685572139303482,0.3088002030328025,0.818413549861606
ao1_logistic_regression_baseline,4395,0.9685697234931371,0.30892709853435696,0.8184023874643302
ao1_logistic_regression_baseline,4396,0.9685759745425616,0.30899054628513417,0.8183927169960767
ao1_logistic_regression_baseline,4397,0.9683833764167826,0.30899054628513417,0.8183713638710655
ao1_logistic_regression_baseline,4398,0.968389662027833,0.30905399403591144,0.8183625786843556
ao1_logistic_regression_baseline,4399,0.9683959451401312,0.30911744178668865,0.8181935308066703
ao1_logistic_regression_baseline,4400,0.9682034976152624,0.30911744178668865,0.818192510707816
ao1_logistic_regression_baseline,4401,0.968209815219551,0.3091808895374659,0.8180781354355167
ao1_logistic_regression_baseline,4402,0.9682161303138657,0.30924433728824313,0.8180017898214098
ao1_logistic_regression_baseline,4403,0.9680238331678253,0.30924433728824313,0.8179482882545499
ao1_logistic_regression_baseline,4404,0.9680301826846703,0.30930778503902034,0.8178673445375823
ao1_logistic_regression_baseline,4405,0.9680365296803652,0.3093712327897976,0.8175284154784803
ao1_logistic_regression_baseline,4406,0.9680428741564113,0.3094346805405748,0.8175009854128016
ao1_logistic_regression_baseline,4407,0.9680492161143084,0.3094981282913521,0.8174826128988795
ao1_logistic_regression_baseline,4408,0.9678571428571429,0.3094981282913521,0.8173189967157716
ao1_logistic_regression_baseline,4409,0.9676651458044039,0.3094981282913521,0.8172985438793868
ao1_logistic_regression_baseline,4410,0.9674732249107497,0.3094981282913521,0.817090739182786
ao1_logistic_regression_baseline,4411,0.967479674796748,0.3095615760421293,0.816740076580086
ao1_logistic_regression_baseline,4412,0.9674861221252974,0.3096250237929065,0.8165632772671073
ao1_logistic_regression_baseline,4413,0.9672943508424182,0.3096250237929065,0.8164623363537418
ao1_logistic_regression_baseline,4414,0.9673073112740241,0.309751919294461,0.8164595090038296
ao1_logistic_regression_baseline,4415,0.9671156893819335,0.309751919294461,0.8158640945359797
ao1_logistic_regression_baseline,4416,0.9671222024163201,0.30981536704523827,0.8158152187298302
ao1_logistic_regression_baseline,4417,0.9671287128712871,0.3098788147960155,0.815685142081584
ao1_logistic_regression_baseline,4418,0.9671352207483667,0.3099422625467927,0.8155757419526334
ao1_logistic_regression_baseline,4419,0.9669437846397466,0.3099422625467927,0.8154211182582621
ao1_logistic_regression_baseline,4420,0.9669503265386898,0.31000571029756996,0.8153893199959008
ao1_logistic_regression_baseline,4421,0.9667590027700831,0.31000571029756996,0.8153364102406242
ao1_logistic_regression_baseline,4422,0.9665677546983185,0.31000571029756996,0.8152308581181998
ao1_logistic_regression_baseline,4423,0.9665743670886076,0.31006915804834717,0.8150862565689222
ao1_logistic_regression_baseline,4424,0.9665809768637532,0.31013260579912444,0.8150777596637171
ao1_logistic_regression_baseline,4425,0.9665875840253064,0.31019605354990165,0.8149746149230045
ao1_logistic_regression_baseline,4426,0.9665941885748172,0.31025950130067886,0.8149308564269913
ao1_logistic_regression_baseline,4427,0.966600790513834,0.31032294905145613,0.8148832382121205
ao1_logistic_regression_baseline,4428,0.9666073898439044,0.31038639680223334,0.8147922144610037
ao1_logistic_regression_baseline,4429,0.9666139865665745,0.3104498445530106,0.8147857569275172
ao1_logistic_regression_baseline,4430,0.9662322274881516,0.3104498445530106,0.8147088494370419
ao1_logistic_regression_baseline,4431,0.966238894373149,0.3105132923037878,0.8146747925445337
ao1_logistic_regression_baseline,4432,0.966245558626135,0.3105767400545651,0.8146312065018412
ao1_logistic_regression_baseline,4433,0.9662522202486679,0.3106401878053423,0.8146240013869378
ao1_logistic_regression_baseline,4434,0.9662588792423047,0.3107036355561195,0.8146039971765677
ao1_logistic_regression_baseline,4435,0.9662655356086013,0.3107670833068968,0.8145332128953495
ao1_logistic_regression_baseline,4436,0.9662721893491124,0.310830531057674,0.8144173063152202
ao1_logistic_regression_baseline,4437,0.9662788404653915,0.31089397880845127,0.8143256801928483
ao1_logistic_regression_baseline,4438,0.9662854889589906,0.3109574265592285,0.8142317621301921
ao1_logistic_regression_baseline,4439,0.9662921348314607,0.3110208743100057,0.8140563745201346
ao1_logistic_regression_baseline,4440,0.9662987780843516,0.31108432206078296,0.8140241612928732
ao1_logistic_regression_baseline,4441,0.9661083743842365,0.31108432206078296,0.8139394001460114
ao1_logistic_regression_baseline,4442,0.9655376132335565,0.31108432206078296,0.8137071965761783
ao1_logistic_regression_baseline,4443,0.9655443985036425,0.31114776981156017,0.8135452069627832
ao1_logistic_regression_baseline,4444,0.9655511811023622,0.31121121756233744,0.813531622385792
ao1_logistic_regression_baseline,4445,0.9655579610312931,0.31127466531311465,0.8134165936544532
ao1_logistic_regression_baseline,4446,0.9655647382920111,0.31133811306389186,0.8133847231815475
ao1_logistic_regression_baseline,4447,0.9655715128860909,0.31140156081466913,0.8133044776907933
ao1_logistic_regression_baseline,4448,0.9655782848151062,0.31146500856544634,0.8132217973713747
ao1_logistic_regression_baseline,4449,0.9655850540806293,0.3115284563162236,0.8131497031903469
ao1_logistic_regression_baseline,4450,0.9655918206842312,0.3115919040670008,0.8131274379082746
ao1_logistic_regression_baseline,4451,0.9655985846274818,0.31165535181777804,0.8131151917053306
ao1_logistic_regression_baseline,4452,0.9656053459119497,0.3117187995685553,0.8131058407515804
ao1_logistic_regression_baseline,4453,0.9656121045392022,0.3117822473193325,0.8127997029509271
ao1_logistic_regression_baseline,4454,0.9656188605108055,0.3118456950701098,0.8127864064400594
ao1_logistic_regression_baseline,4455,0.9652395915161037,0.3118456950701098,0.8127351715258845
ao1_logistic_regression_baseline,4456,0.965050068721775,0.3118456950701098,0.8126631481125993
ao1_logistic_regression_baseline,4457,0.9650569297212407,0.311909142820887,0.8124539286877176
ao1_logistic_regression_baseline,4458,0.9650637880274779,0.3119725905716642,0.8123815749165071
ao1_logistic_regression_baseline,4459,0.9650706436420722,0.3120360383224415,0.8121429075967859
ao1_logistic_regression_baseline,4460,0.9650774965666078,0.3120994860732187,0.81209604644799
ao1_logistic_regression_baseline,4461,0.9650843468026677,0.31216293382399596,0.811988635438027
ao1_logistic_regression_baseline,4462,0.9650911943518337,0.31222638157477317,0.811916630756202
ao1_logistic_regression_baseline,4463,0.9649019607843137,0.31222638157477317,0.8118828852184827
ao1_logistic_regression_baseline,4464,0.964712801411488,0.31222638157477317,0.8117151234472508
ao1_logistic_regression_baseline,4465,0.9645237161897295,0.31222638157477317,0.8116884172304729
ao1_logistic_regression_baseline,4466,0.964530668234372,0.3122898293255504,0.8116411665597307
ao1_logistic_regression_baseline,4467,0.9645376175548589,0.31235327707632765,0.8115956598715666
ao1_logistic_regression_baseline,4468,0.9643486777668951,0.31235327707632765,0.8115753437235542
ao1_logistic_regression_baseline,4469,0.9643556600078339,0.31241672482710486,0.8115088696307124
ao1_logistic_regression_baseline,4470,0.964362639514392,0.31248017257788213,0.811465279735065
ao1_logistic_regression_baseline,4471,0.9643696162881754,0.31254362032865934,0.8113551627777404
ao1_logistic_regression_baseline,4472,0.9643765903307888,0.31260706807943656,0.8113430309414191
ao1_logistic_regression_baseline,4473,0.9643835616438357,0.3126705158302138,0.8109148051235298
ao1_logistic_regression_baseline,4474,0.9643905302289181,0.31273396358099104,0.8109010734481013
ao1_logistic_regression_baseline,4475,0.9643974960876369,0.3127974113317683,0.8108382949828291
ao1_logistic_regression_baseline,4476,0.964404459221592,0.3128608590825455,0.8107850603691351
ao1_logistic_regression_baseline,4477,0.9644114196323818,0.3129243068333228,0.8106707943680382
ao1_logistic_regression_baseline,4478,0.9644183773216032,0.3129877545841,0.8104980601797542
ao1_logistic_regression_baseline,4479,0.9644253322908523,0.3130512023348772,0.8104927850735103
ao1_logistic_regression_baseline,4480,0.9644322845417237,0.3131146500856545,0.8104049323559369
ao1_logistic_regression_baseline,4481,0.9644392340758109,0.3131780978364317,0.8103395400377549
ao1_logistic_regression_baseline,4482,0.964446180894706,0.31324154558720896,0.8102956481870665
ao1_logistic_regression_baseline,4483,0.9642578125,0.31324154558720896,0.8101711936195009
ao1_logistic_regression_baseline,4484,0.9642647920328061,0.31330499333798617,0.8100798244178073
ao1_logistic_regression_baseline,4485,0.9642717688402968,0.3133684410887634,0.8100248944812382
ao1_logistic_regression_baseline,4486,0.9642787429240679,0.31343188883954065,0.8099638044081292
ao1_logistic_regression_baseline,4487,0.9642857142857143,0.31349533659031786,0.8099500198554733
