Order_Id,Order_Item_Id,split_partition,ao2_split_partition,ao1_predicted_late_delivery_probability,ao2_predicted_order_profit,ao3_predicted_margin,ao3_priority_segment,ao3_kmeans_cluster
60055,150312,test,test,0.9994154,17.608784,0.12230021008344723,protect_high_value_at_risk,1
60225,150675,test,test,0.32864788,43.18908,0.08638679514101223,preserve_service,0
58522,146472,test,test,0.051729888,15.138164,0.12815918744124238,preserve_service,0
64563,161381,test,test,0.055834338,18.277084,0.13101852581065188,preserve_service,0
62997,157522,test,test,0.74771607,16.154285,0.0950363915729185,protect_high_value_at_risk,1
59792,149653,test,test,0.9994336,18.549479,0.1262384526195148,protect_high_value_at_risk,1
71368,174683,test,test,0.3343398,33.72011,0.08596367461499979,preserve_service,0
59356,148593,test,test,0.74209017,21.251749,0.10733748395545294,protect_high_value_at_risk,1
62888,157252,test,test,0.31695986,45.669895,0.11771197968268304,preserve_service,0
74373,177688,test,test,0.33366778,23.935682,0.08936894109807245,preserve_service,0
76673,179988,test,test,0.32864788,2.6723409,0.08964578723300341,preserve_service,0
62582,156431,test,test,0.7660825,39.033894,0.11757904780961369,protect_high_value_at_risk,1
64696,161712,test,test,0.3318843,15.009265,0.12055634494766174,preserve_service,0
62874,157210,test,test,0.32930294,27.104038,0.11662165056161647,preserve_service,0
63917,159777,test,test,0.9993766,14.789093,0.12327325889514223,protect_high_value_at_risk,1
59233,148253,test,test,0.3343398,19.733128,0.11609088182836177,preserve_service,0
64853,162107,test,test,0.99941826,28.662333,0.11511901771147007,protect_high_value_at_risk,1
66611,166507,test,test,0.33137488,21.213053,0.11656163585111705,preserve_service,0
68362,170913,test,test,0.7321303,29.397833,0.10369972093104046,protect_high_value_at_risk,1
65299,163196,test,test,0.051287103,12.789505,0.11854208060068645,preserve_service,0
68870,172172,test,test,0.3318843,32.64841,0.10884617259275157,preserve_service,0
63914,159771,test,test,0.3409935,8.952885,0.18856117861858482,preserve_service,0
76052,179367,test,test,0.7387346,6.4513607,0.6012451984238062,protect_high_value_at_risk,2
58442,146284,test,test,0.3006517,2.5815003,0.02256753479644079,preserve_service,0
64868,162153,test,test,0.999424,10.979692,0.210379244056831,protect_high_value_at_risk,1
65858,164581,test,test,0.32798168,18.282135,0.12387948764590424,preserve_service,0
59899,149920,test,test,0.32864788,27.717995,0.11670734606291118,preserve_service,0
65276,163135,test,test,0.3370903,17.82948,0.06191221104415229,preserve_service,0
59538,149015,test,test,0.32586238,25.005295,0.10854877033632325,preserve_service,0
66433,166077,test,test,0.3343398,16.112688,0.12911842253681077,preserve_service,0
57830,144696,test,test,0.36230624,45.72164,0.13139157450204042,protect_high_value_at_risk,0
69710,173025,test,test,0.3370903,34.498047,0.08978488376068053,preserve_service,0
69616,172931,test,test,0.32798168,32.357006,0.08947544626985693,preserve_service,0
64192,160498,test,test,0.724493,15.515901,0.08507457064926004,protect_high_value_at_risk,1
62600,156488,test,test,0.33885053,20.164757,0.11458550555529048,preserve_service,0
66690,166701,test,test,0.43952218,33.149532,0.121873280581306,protect_high_value_at_risk,0
63531,158817,test,test,0.99937844,18.182814,0.1263046179367063,protect_high_value_at_risk,1
74547,177862,test,test,0.32864788,38.436718,0.02588331177579835,preserve_service,0
76070,179385,test,test,0.32864788,6.381136,0.5947004859379293,preserve_service,2
68681,171710,test,test,0.9368098,9.176713,0.20168599977598087,protect_high_value_at_risk,1
66965,167394,test,test,0.7584003,20.759708,0.10985135398932076,protect_high_value_at_risk,1
65500,163714,test,test,0.75427604,31.153105,0.10385406759835854,protect_high_value_at_risk,1
66191,165467,test,test,0.7280995,18.033072,0.1821706425678302,protect_high_value_at_risk,1
70138,173453,test,test,0.32017958,28.552794,0.0878655657609088,preserve_service,0
66597,166461,test,test,0.33137488,44.625248,0.11806245477706562,preserve_service,0
74664,177979,test,test,0.99941707,18.635878,0.08374546222867697,protect_high_value_at_risk,1
68494,171278,test,test,0.9373163,32.400646,0.12001127820428453,protect_high_value_at_risk,1
71326,174641,test,test,0.32864788,39.300945,0.08516283337347502,preserve_service,0
61458,153700,test,test,0.32378754,8.203226,0.16913868225726886,preserve_service,0
61178,153041,test,test,0.99937844,12.063564,0.20731336285541188,protect_high_value_at_risk,1
74590,177905,test,test,0.4278479,17.82992,0.08294915130126004,protect_high_value_at_risk,0
64665,161642,test,test,0.33760408,12.455079,0.11977189470329161,preserve_service,0
66598,166469,test,test,0.9993826,48.60732,0.09920873082524198,protect_high_value_at_risk,1
75055,178370,test,test,0.3613762,16.614178,0.10528629516774339,protect_high_value_at_risk,0
64272,160670,test,test,0.32798168,14.219838,0.1466567479096455,preserve_service,0
68290,170726,test,test,0.3370903,28.334837,0.10857507311012292,preserve_service,0
73837,177152,test,test,0.3343398,18.011133,0.09272617732689328,preserve_service,0
67039,167588,test,test,0.999421,41.34081,0.12159776319440205,protect_high_value_at_risk,1
58164,145536,test,test,0.32798168,13.710357,0.12093460691380321,preserve_service,0
69204,172519,test,test,0.7547762,11.113835,0.19800169468939996,protect_high_value_at_risk,1
70964,174279,test,test,0.41613752,17.832567,0.07422813356106846,protect_high_value_at_risk,0
58232,145699,test,test,0.32864788,20.74933,0.11925587599702607,preserve_service,0
67113,167764,test,test,0.3343398,28.854723,0.10931061425734678,preserve_service,0
71660,174975,test,test,0.32864788,16.63863,0.10224056378890856,preserve_service,0
69880,173195,test,test,0.051163282,37.586067,0.08661182582705215,preserve_service,0
66339,165827,test,test,0.40256694,24.64522,0.11602118450096308,protect_high_value_at_risk,0
66186,165452,test,test,0.3236551,38.29869,0.10639707662038446,preserve_service,0
75693,179008,test,test,0.3343398,12.576707,0.15685590967406052,preserve_service,0
68771,171936,test,test,0.7367379,44.63772,0.12000031421226985,protect_high_value_at_risk,1
74222,177537,test,test,0.33385018,3.3777952,0.33246016430023734,preserve_service,2
64670,161649,test,test,0.9993857,13.344204,0.13622094808389018,protect_high_value_at_risk,1
64224,160572,test,test,0.3343398,10.998723,0.2107438842462053,preserve_service,0
60862,152297,test,test,0.32864788,27.833155,0.10197161910346574,preserve_service,0
63412,158528,test,test,0.9994154,35.771046,0.09616906791658117,protect_high_value_at_risk,1
76171,179486,test,test,0.99941707,3.5924358,0.3749933053540171,protect_high_value_at_risk,2
60827,152198,test,test,0.3343398,12.455079,0.1277575069450752,preserve_service,0
68452,171144,test,test,0.32864788,11.088335,0.1304970563495944,preserve_service,0
61683,154218,test,test,0.32864788,46.116768,0.12299116953468563,preserve_service,0
74424,177739,test,test,0.32798168,28.208511,0.0806049606745949,preserve_service,0
65951,164824,test,test,0.3355803,15.980516,0.12940737473051508,preserve_service,0
66202,165499,test,test,0.72699565,14.871908,0.13001056268793207,protect_high_value_at_risk,1
58322,145955,test,test,0.99938154,48.49144,0.10263824440078179,protect_high_value_at_risk,1
67581,168958,test,test,0.3355803,32.31795,0.11970497772293438,preserve_service,0
59441,148793,test,test,0.7005691,6.134179,0.15343119524446622,protect_high_value_at_risk,1
63737,159317,test,test,0.99937844,13.494175,0.14874531278445888,protect_high_value_at_risk,1
76211,179526,test,test,0.32864788,5.1403522,0.5059401894721001,preserve_service,2
74626,177941,test,test,0.32864788,17.82992,0.08294915130126004,preserve_service,0
62916,157322,test,test,0.3146148,23.693642,0.12088592684998804,preserve_service,0
76150,179465,test,test,0.3343398,3.3282356,0.38432282736975704,preserve_service,2
61821,154541,test,test,0.32864788,39.393745,0.1186630041480518,preserve_service,0
64900,162238,test,test,0.99935204,27.107916,0.11410976659437337,protect_high_value_at_risk,1
71115,174430,test,test,0.75670826,15.359115,0.0759224637249233,protect_high_value_at_risk,1
58873,147374,test,test,0.352329,18.175503,0.1147733184404876,protect_high_value_at_risk,0
65660,164088,test,test,0.73953265,18.4769,0.13250788713919306,protect_high_value_at_risk,1
63320,158312,test,test,0.32798168,20.985313,0.12344302009133731,preserve_service,0
75397,178712,test,test,0.33827817,16.88366,0.08096901503273644,preserve_service,0
68539,171366,test,test,0.32864788,45.080093,0.11926581319610857,preserve_service,0
65302,163202,test,test,0.32798168,21.0603,0.11968799741484873,preserve_service,0
59077,147859,test,test,0.051016822,12.520169,0.12039782201128091,preserve_service,0
66343,165840,test,test,0.051016822,9.665112,0.19330223083496093,preserve_service,0
58973,147626,test,test,0.3343398,10.462701,0.12455596242632185,preserve_service,0
61778,154431,test,test,0.9373163,27.087225,0.11945327931434196,protect_high_value_at_risk,1
73549,176864,test,test,0.33366778,2.6848109,0.09006410347468259,preserve_service,0
64489,161199,test,test,0.32987773,21.39552,0.12383815896329058,preserve_service,0
77147,180462,test,test,0.99937844,15.410626,0.08925417630717905,protect_high_value_at_risk,1
73181,176496,test,test,0.32993808,28.944166,0.09199137058351663,preserve_service,0
58091,145351,test,test,0.73431814,12.71928,0.11932902415270956,protect_high_value_at_risk,1
58406,146188,test,test,0.99942005,15.652044,0.1294734417565449,protect_high_value_at_risk,1
73729,177044,test,test,0.32864788,18.018589,0.09276456193147807,preserve_service,0
71099,174414,test,test,0.34428915,15.756589,0.07507069884651232,preserve_service,0
68487,171253,test,test,0.3355803,21.461142,0.11295931872744597,preserve_service,0
63912,159764,test,test,0.33366778,10.998723,0.2107438842462053,preserve_service,0
60591,151650,test,test,0.75469464,11.151832,0.12392301246902251,protect_high_value_at_risk,1
60852,152268,test,test,0.32864788,20.949402,0.12469882056826637,preserve_service,0
73224,176539,test,test,0.75956535,5.5339146,0.5446766385572377,protect_high_value_at_risk,2
71093,174408,test,test,0.6868879,19.488653,0.07864035432535232,protect_high_value_at_risk,1
67254,168094,test,test,0.33366778,32.750587,0.11492240227115054,preserve_service,0
57818,144664,test,test,0.3343398,42.40421,0.12621051178238962,preserve_service,0
60724,151978,test,test,0.99937844,35.16072,0.11721021246710774,protect_high_value_at_risk,1
70191,173506,test,test,0.33490703,28.140736,0.08755945843944309,preserve_service,0
67399,168469,test,test,0.3355803,18.612959,0.11633826031764875,preserve_service,0
58543,146521,test,test,0.33496785,20.613924,0.11713121985492102,preserve_service,0
62165,155425,test,test,0.33363262,44.177826,0.12695506790973224,preserve_service,0
65449,163574,test,test,0.7566114,12.9641695,0.13297948288885417,protect_high_value_at_risk,1
66421,166041,test,test,0.9369884,23.486506,0.12631907938768422,protect_high_value_at_risk,1
57747,144478,test,test,0.72790974,20.689117,0.12716114213792357,protect_high_value_at_risk,1
76119,179434,test,test,0.32864788,4.289091,0.4372162004687756,preserve_service,2
63460,158637,test,test,0.33524534,34.94563,0.09101372511066182,preserve_service,0
57988,145091,test,test,0.32864788,19.949982,0.11738044777008781,preserve_service,0
59436,148783,test,test,0.99941707,17.816975,0.10865334252410021,protect_high_value_at_risk,1
69098,172413,test,test,0.45630613,1.747105,0.07495088125813927,protect_high_value_at_risk,0
63748,159342,test,test,0.9369884,7.2419066,0.10909772435873094,protect_high_value_at_risk,1
66866,167145,test,test,0.3318843,29.718908,0.10887243352489138,preserve_service,0
65770,164380,test,test,0.74125254,14.670341,0.11783406054638476,protect_high_value_at_risk,1
62657,156658,test,test,0.34036773,31.118494,0.1220428839854023,preserve_service,0
75149,178464,test,test,0.75616056,35.076538,0.08781428468651917,protect_high_value_at_risk,1
58657,146815,test,test,0.36160856,8.925196,0.19202228447289107,protect_high_value_at_risk,0
63031,157595,test,test,0.99937844,12.006575,0.1413036890472732,protect_high_value_at_risk,1
74492,177807,test,test,0.32798168,35.46518,0.024125972410448556,preserve_service,0
68030,170072,test,test,0.32864788,9.126494,0.1863310431475314,preserve_service,0
67494,168727,test,test,0.33524534,29.325348,0.10290678940556015,preserve_service,0
58817,147223,test,test,0.3343398,44.899853,0.1290299768186557,preserve_service,0
60561,151583,test,test,0.7212591,15.677869,0.12306985569448566,protect_high_value_at_risk,1
59265,148347,test,test,0.32864788,27.934355,0.11758863051152216,preserve_service,0
69265,172580,test,test,0.32987773,8.408356,0.17791697020294403,preserve_service,0
67028,167555,test,test,0.32987773,37.92116,0.1264080899043655,preserve_service,0
66185,165447,test,test,0.3146148,27.5666,0.12352841164413615,preserve_service,0
67066,167650,test,test,0.41151524,8.467902,0.17645138335266494,protect_high_value_at_risk,0
67868,169687,test,test,0.999421,21.825916,0.11136239439660205,protect_high_value_at_risk,1
68391,170985,test,test,0.32864788,8.624477,0.17967661221822104,preserve_service,0
76452,179767,test,test,0.32864788,5.807934,0.15219952385227925,preserve_service,0
57956,145002,test,test,0.14856191,23.59298,0.11990130058228769,preserve_service,0
65551,163834,test,test,0.9376293,31.865643,0.11242067798932845,protect_high_value_at_risk,1
66881,167192,test,test,0.38855746,31.877085,0.12214377878946317,protect_high_value_at_risk,0
65015,162513,test,test,0.33137488,3.011787,0.06479748208951086,preserve_service,0
68862,172154,test,test,0.7615086,33.80781,0.07043440994045243,protect_high_value_at_risk,1
68077,170200,test,test,0.9994313,47.16375,0.1179152667577286,protect_high_value_at_risk,1
66547,166329,test,test,0.05176536,5.9355674,0.14846341789121997,preserve_service,0
71169,174484,test,test,0.99941826,33.72011,0.08698821219919496,protect_high_value_at_risk,1
58336,145992,test,test,0.33760408,33.263145,0.11314764338442503,preserve_service,0
59218,148228,test,test,0.32864788,45.569336,0.11745279304479427,preserve_service,0
64346,160850,test,test,0.7146092,8.061879,0.17919268408482575,protect_high_value_at_risk,1
64670,161651,test,test,0.9993857,13.987433,0.13987433433532714,protect_high_value_at_risk,1
59080,147863,test,test,0.32798168,13.318379,0.13735952484046418,preserve_service,0
73739,177054,test,test,0.32864788,15.179725,0.09377726047326197,preserve_service,0
64133,160361,test,test,0.73139405,44.82386,0.12314923571024627,protect_high_value_at_risk,1
63183,157961,test,test,0.32987773,18.028486,0.10861187815209185,preserve_service,0
66357,165876,test,test,0.999421,32.750587,0.11553050018535137,protect_high_value_at_risk,1
60569,151600,test,test,0.33121476,44.82386,0.1205007227349564,preserve_service,0
60753,152042,test,test,0.3343398,13.111955,0.134495383904462,preserve_service,0
59119,147963,test,test,0.9994154,48.549625,0.10222049510398669,protect_high_value_at_risk,1
60849,152261,test,test,0.32864788,27.305237,0.1223572161842828,preserve_service,0
61295,153339,test,test,0.7495866,45.608585,0.11517900926990483,protect_high_value_at_risk,1
62283,155723,test,test,0.9993824,12.84647,0.14116999867198232,protect_high_value_at_risk,1
65337,163300,test,test,0.999421,30.945366,0.10746784023147792,protect_high_value_at_risk,1
58310,145920,test,test,0.3318843,32.302513,0.12377389746741406,preserve_service,0
67899,169768,test,test,0.99937844,6.9199286,0.18453142801920572,protect_high_value_at_risk,1
63277,158205,test,test,0.3343398,21.738121,0.11441718197494785,preserve_service,0
63434,158577,test,test,0.3768365,19.560265,0.1150671448587155,protect_high_value_at_risk,0
62774,156947,test,test,0.76683265,13.818251,0.12506336246502842,protect_high_value_at_risk,1
65647,164062,test,test,0.73625684,26.553934,0.12069970044222746,protect_high_value_at_risk,1
61280,153298,test,test,0.7573637,7.249269,0.1726838753709161,protect_high_value_at_risk,1
63845,159594,test,test,0.33366778,13.932795,0.11849629492795986,preserve_service,0
58326,145968,test,test,0.9993875,18.319098,0.2155441579031109,protect_high_value_at_risk,1
58930,147517,test,test,0.32864788,32.939808,0.11204778100319789,preserve_service,0
67983,169962,test,test,0.32864788,15.586954,0.12490547323027777,preserve_service,0
63525,158796,test,test,0.32987773,14.843191,0.1297595176563187,preserve_service,0
60045,150292,test,test,0.33366778,16.651407,0.09462102312019371,preserve_service,0
65977,164875,test,test,0.32987773,39.186813,0.11947927324904013,preserve_service,0
58694,146902,test,test,0.9994154,20.87722,0.1098858863594727,protect_high_value_at_risk,1
60151,150530,test,test,0.3261415,40.015083,0.13338806166935993,preserve_service,0
69773,173088,test,test,0.99941707,38.414238,0.08760772900107006,protect_high_value_at_risk,1
62820,157070,test,test,0.9993766,21.77769,0.12515914303132858,protect_high_value_at_risk,1
64065,160182,test,test,0.32864788,40.24386,0.1197840824885003,preserve_service,0
61336,153450,test,test,0.32864788,5.6109004,0.15087121830499223,preserve_service,0
59207,148202,test,test,0.4050562,50.317753,0.1006455677772954,protect_high_value_at_risk,0
74543,177858,test,test,0.7287942,38.208286,0.02681283248098273,protect_high_value_at_risk,1
67739,169354,test,test,0.79057056,10.750657,0.10338164533806576,protect_high_value_at_risk,1
59652,149286,test,test,0.9994318,45.94208,0.12350685545685415,protect_high_value_at_risk,1
67812,169535,test,test,0.4285066,29.189646,0.11448715484839965,protect_high_value_at_risk,0
62156,155402,test,test,0.051163282,21.297348,0.11832517012985445,preserve_service,0
63885,159689,test,test,0.34088555,41.079437,0.10868726367790538,preserve_service,0
71457,174772,test,test,0.32798168,16.395067,0.10554311578135284,preserve_service,0
65212,162980,test,test,0.3343398,22.307991,0.12257811063054247,preserve_service,0
67583,168962,test,test,0.3409935,11.836775,0.12141527424226578,preserve_service,0
60910,152397,test,test,0.3222036,14.727265,0.12874609174944354,preserve_service,0
60463,151301,test,test,0.3033821,12.338686,0.13056810570772362,preserve_service,0
65285,163160,test,test,0.9994154,19.689787,0.08751405142310084,protect_high_value_at_risk,1
73134,176449,test,test,0.99942005,25.261513,0.09399282570031986,protect_high_value_at_risk,1
59109,147940,test,test,0.33366778,39.212242,0.13071183508597228,preserve_service,0
66107,165233,test,test,0.3343398,13.565416,0.13842261567407724,preserve_service,0
65746,164322,test,test,0.33366778,21.24337,0.11802527588762335,preserve_service,0
68255,170639,test,test,0.053825878,26.444086,0.10797912100245709,preserve_service,0
67327,168280,test,test,0.75665534,8.38068,0.11907758470718774,protect_high_value_at_risk,1
76605,179920,test,test,0.33322358,2.8399649,0.085054355151882,preserve_service,0
64537,161322,test,test,0.99937844,16.072895,0.11961669744861683,protect_high_value_at_risk,1
58997,147683,test,test,0.29492953,19.48294,0.11736711249294052,preserve_service,0
73364,176679,test,test,0.7458773,3.5924358,0.3749933053540171,protect_high_value_at_risk,2
60870,152312,test,test,0.33270785,21.009745,0.10125178141766283,preserve_service,0
67914,169793,test,test,0.9993826,23.980198,0.0878459848347436,protect_high_value_at_risk,1
60457,151285,test,test,0.7577452,19.771196,0.112349112674495,protect_high_value_at_risk,1
69028,172343,test,test,0.33885053,2.0113063,0.07890570043179543,preserve_service,0
60090,150387,test,test,0.32798168,11.00564,0.13106633166614626,preserve_service,0
57901,144879,test,test,0.32864788,29.219923,0.12987209344909847,preserve_service,0
75322,178637,test,test,0.3369288,17.377392,0.0858481966688682,preserve_service,0
68126,170334,test,test,0.73061645,32.089787,0.11756653268081815,protect_high_value_at_risk,1
66708,166736,test,test,0.33366778,16.29162,0.12920628703767043,preserve_service,0
59549,149045,test,test,0.9993766,21.632227,0.12432314335614786,protect_high_value_at_risk,1
66110,165245,test,test,0.73139405,41.570637,0.12372949398250832,protect_high_value_at_risk,1
65982,164893,test,test,0.32987773,23.423567,0.1249723509071945,preserve_service,0
60774,152084,test,test,0.341042,45.575424,0.11994163607289315,preserve_service,0
66017,165003,test,test,0.3370903,11.134971,0.04454166334652938,preserve_service,0
58172,145559,test,test,0.32636553,14.968624,0.1187138119932694,preserve_service,0
73950,177265,test,test,0.33533984,18.748482,0.09048931673012173,preserve_service,0
67358,168354,test,test,0.32987773,34.937695,0.11646674201088868,preserve_service,0
62980,157493,test,test,0.7547762,23.835163,0.13246909400033047,protect_high_value_at_risk,1
64778,161913,test,test,0.66803175,21.394855,0.12255745319698787,protect_high_value_at_risk,1
59565,149083,test,test,0.35356817,21.394062,0.11260624992316413,protect_high_value_at_risk,0
63714,159271,test,test,0.3139547,40.201637,0.1155319054212378,preserve_service,0
71042,174357,test,test,0.33462477,16.098219,0.08487935570912719,preserve_service,0
69723,173038,test,test,0.9994154,35.43666,0.10452367310276368,protect_high_value_at_risk,1
71519,174834,test,test,0.33366778,14.111977,0.10731541158581868,preserve_service,0
58776,147124,test,test,0.7635484,45.71712,0.11783370232511174,protect_high_value_at_risk,1
59480,148880,test,test,0.32798168,41.28118,0.12142237778634939,preserve_service,0
65145,162799,test,test,0.7985594,13.75036,0.1113479615276379,protect_high_value_at_risk,1
59128,147985,test,test,0.32798168,31.133926,0.1235571351809558,preserve_service,0
58725,146993,test,test,0.750862,14.288358,0.1417636432889463,protect_high_value_at_risk,1
73919,177234,test,test,0.32798168,15.167254,0.09370022182657749,preserve_service,0
59547,149040,test,test,0.72898054,11.022451,0.21119853784439227,protect_high_value_at_risk,1
66838,167071,test,test,0.7637103,12.349263,0.11435562025530092,protect_high_value_at_risk,1
64933,162324,test,test,0.7528346,5.5036263,0.14676336924235026,protect_high_value_at_risk,1
63300,158264,test,test,0.76576555,19.93469,0.12008849684014378,protect_high_value_at_risk,1
65332,163291,test,test,0.3409935,20.247963,0.11910566442153032,preserve_service,0
68613,171542,test,test,0.33490703,17.98691,0.12112397216385865,preserve_service,0
60539,151528,test,test,0.76010114,21.476757,0.11547264054229273,protect_high_value_at_risk,1
64658,161623,test,test,0.34428915,48.759155,0.10836331272674384,preserve_service,0
73904,177219,test,test,0.7634529,15.443924,0.08621628720892931,protect_high_value_at_risk,1
58426,146246,test,test,0.33760408,28.669209,0.11947494468298549,preserve_service,0
60754,152048,test,test,0.3343398,44.964943,0.12921702830835563,preserve_service,0
62381,155941,test,test,0.33490703,11.483861,0.1973511125608263,preserve_service,0
62375,155927,test,test,0.33490703,23.346191,0.11673679066052128,preserve_service,0
67151,167847,test,test,0.33137488,22.668419,0.12598465961187882,preserve_service,0
76840,180155,test,test,0.33366778,15.179725,0.09377726047326197,preserve_service,0
58627,146747,test,test,0.9994217,21.476757,0.11304150969962758,protect_high_value_at_risk,1
61188,153062,test,test,0.32864788,33.214375,0.11716654879851944,preserve_service,0
58331,145985,test,test,0.76774585,12.9641695,0.13297948288885417,protect_high_value_at_risk,1
74109,177424,test,test,0.9369884,11.058748,0.1980789518673612,protect_high_value_at_risk,1
60410,151177,test,test,0.94222313,21.524288,0.1087140137358612,protect_high_value_at_risk,1
64237,160607,test,test,0.3355803,11.382007,0.21081693445138336,preserve_service,0
65119,162741,test,test,0.3644539,31.02806,0.11123161697816888,protect_high_value_at_risk,0
71814,175129,test,test,0.33322358,36.267727,0.07738435543397912,preserve_service,0
75646,178961,test,test,0.9993844,9.809237,0.14527898422136618,protect_high_value_at_risk,1
66320,165771,test,test,0.32921022,46.074272,0.11238724048944596,preserve_service,0
68162,170424,test,test,0.7366672,24.266907,0.12133453369140625,protect_high_value_at_risk,1
65705,164209,test,test,0.33137488,12.058523,0.1461816400888507,preserve_service,0
75556,178871,test,test,0.99941707,10.962618,0.1623610547938189,protect_high_value_at_risk,1
62736,156850,test,test,0.33885053,15.586954,0.12688826592565836,preserve_service,0
63292,158242,test,test,0.999421,15.560319,0.08885518148828671,protect_high_value_at_risk,1
65746,164320,test,test,0.33366778,44.885807,0.12331942876212924,preserve_service,0
65805,164461,test,test,0.3370903,29.255123,0.10266036079318981,preserve_service,0
63874,159658,test,test,0.32921022,23.2638,0.12782307509537583,preserve_service,0
65285,163161,test,test,0.9994154,13.477423,0.18117250739008775,protect_high_value_at_risk,1
59721,149437,test,test,0.31457785,21.652546,0.12029860140737136,preserve_service,0
59517,148973,test,test,0.33366778,39.47644,0.12036233644033721,preserve_service,0
66710,166745,test,test,0.7367379,21.213053,0.11656163585111705,protect_high_value_at_risk,1
75366,178681,test,test,0.32798168,18.1871,0.08020063990794354,preserve_service,0
69748,173063,test,test,0.32987773,35.005123,0.08799679289087131,preserve_service,0
61630,154097,test,test,0.3343398,34.795364,0.09885046698830345,preserve_service,0
63297,158258,test,test,0.7002716,18.430138,0.13217252809138896,protect_high_value_at_risk,1
63023,157585,test,test,0.7499613,17.971697,0.11981929591727161,protect_high_value_at_risk,1
60643,151789,test,test,0.3318843,45.117863,0.12965647817459267,preserve_service,0
59568,149092,test,test,0.32551935,14.530243,0.11675567120823187,preserve_service,0
58065,145283,test,test,0.33366778,19.625357,0.11545006199905286,preserve_service,0
65203,162960,test,test,0.3343398,13.045734,0.12091699395743605,preserve_service,0
57873,144797,test,test,0.31065717,27.659563,0.12295324609169828,preserve_service,0
62836,157112,test,test,0.051016822,32.47087,0.12027138917214018,preserve_service,0
62328,155814,test,test,0.73097056,15.011882,0.15444323353250997,protect_high_value_at_risk,1
75293,178608,test,test,0.05681351,22.56934,0.07701794668831805,preserve_service,0
61680,154208,test,test,0.740243,44.980145,0.12779175832440218,protect_high_value_at_risk,1
69614,172929,test,test,0.32798168,39.669724,0.08775710725777978,preserve_service,0
60295,150862,test,test,0.055834338,12.068194,0.1006102100978317,preserve_service,0
58106,145392,test,test,0.32798168,14.984587,0.1309956009642067,preserve_service,0
59885,149879,test,test,0.32864788,11.773387,0.20026172429019298,preserve_service,0
59175,148100,test,test,0.9994154,13.57687,0.14699945728594566,protect_high_value_at_risk,1
63357,158403,test,test,0.33490703,30.5291,0.10713844222144876,preserve_service,0
75174,178489,test,test,0.32993808,38.65932,0.08248729324678153,preserve_service,0
68300,170749,test,test,0.99937844,13.443543,0.12927727383041968,protect_high_value_at_risk,1
74027,177342,test,test,0.7601445,2.172009,0.08521023973479051,protect_high_value_at_risk,1
68843,172114,test,test,0.33760408,42.43164,0.12480628052276874,preserve_service,0
64445,161096,test,test,0.33490703,26.971308,0.11587604567724202,preserve_service,0
67861,169665,test,test,0.3390331,29.506516,0.10928744240137273,preserve_service,0
58234,145707,test,test,0.32864788,21.459066,0.11922365539897276,preserve_service,0
74425,177740,test,test,0.32798168,28.07634,0.07941713522750615,preserve_service,0
64443,161086,test,test,0.33490703,21.213053,0.1093512662931173,preserve_service,0
66080,165159,test,test,0.3355803,11.01811,0.12967059099765132,preserve_service,0
61734,154332,test,test,0.32864788,33.0151,0.11834216528071377,preserve_service,0
72773,176088,test,test,0.70847666,18.766207,0.07618938298967776,protect_high_value_at_risk,1
59707,149409,test,test,0.9333996,31.183586,0.12229816709737074,protect_high_value_at_risk,1
67298,168193,test,test,0.32798168,15.263606,0.12721791664386775,preserve_service,0
62333,155824,test,test,0.3355803,43.346638,0.11172389426482614,preserve_service,0
67385,168428,test,test,0.3343398,16.38966,0.12998382395536479,preserve_service,0
60586,151642,test,test,0.33121476,26.5436,0.1079095883665692,preserve_service,0
58610,146692,test,test,0.75178367,20.481752,0.11638020203158572,protect_high_value_at_risk,1
62587,156445,test,test,0.33688408,41.11313,0.12092807615712847,preserve_service,0
68179,170464,test,test,0.051287103,45.451042,0.11363328397751599,preserve_service,0
70717,174032,test,test,0.99937844,39.069935,0.027417498136821546,protect_high_value_at_risk,1
76083,179398,test,test,0.7513384,5.0353813,0.5132906321668305,protect_high_value_at_risk,2
67590,168985,test,test,0.3343398,44.65574,0.1240506068837428,preserve_service,0
65962,164849,test,test,0.76019555,14.440147,0.15634633287712302,protect_high_value_at_risk,1
66136,165317,test,test,0.733658,8.735114,0.19419995969157838,protect_high_value_at_risk,1
60183,150588,test,test,0.3343398,31.305704,0.11222693223750749,preserve_service,0
74579,177894,test,test,0.9992874,19.4004,0.08075424457873301,protect_high_value_at_risk,1
58873,147370,test,test,0.352329,15.652044,0.1294734417565449,protect_high_value_at_risk,0
66210,165509,test,test,0.32798168,11.28819,0.11474070139802213,preserve_service,0
66239,165594,test,test,0.3409935,21.902325,0.1117750702884225,preserve_service,0
61562,153933,test,test,0.33366778,21.619514,0.1162401947739715,preserve_service,0
73262,176577,test,test,0.32864788,5.9048786,0.562369392031715,preserve_service,2
64118,160311,test,test,0.99941707,5.705293,0.15214115142822265,protect_high_value_at_risk,1
60781,152108,test,test,0.32864788,31.148176,0.11538071260176827,preserve_service,0
61165,152992,test,test,0.99941707,11.99334,0.2104463798039007,protect_high_value_at_risk,1
66393,165978,test,test,0.73859733,33.185585,0.11288381447802809,protect_high_value_at_risk,1
67517,168796,test,test,0.3343398,21.738121,0.11322527428499315,preserve_service,0
70810,174125,test,test,0.3370903,38.401707,0.026123609996977305,preserve_service,0
